lat,lon,elevacao_m
-23.454785,-47.7160497,
-23.0974096,-46.4316484,
-22.9386409,-46.4411335,
-22.9428653,-49.6505118,
-22.7734523,-46.5890861,
-22.3381928,-50.3972234,
-23.0956683,-46.4326397,
-23.0771558,-46.4247959,
-23.3056484,-49.2417605,
-23.2085426,-49.1323426,
-23.2609866,-48.9777634,
-22.7365092,-46.5524491,
-23.59194,-47.8386796,
-22.745514,-46.5631754,
-23.421497,-47.7072983,
-23.0824157,-46.4092815,
-23.1867726,-47.8405516,
-23.0805874,-46.4091058,
-22.7875134,-46.4432447,
-22.7402412,-46.5637391,
-22.7634512,-46.5816482,
-22.7621746,-46.5732593,
-23.2102454,-49.0006452,
-23.1741886,-46.3788112,
-22.6008842,-49.6331757,
-22.5711483,-46.5190438,
-22.7377335,-46.5463243,
-23.076128,-46.3971125,
-23.0678441,-48.1723047,
-23.1878097,-49.0437278,
-23.1925131,-48.9676114,
-23.0963197,-46.43198,
-21.9444769,-50.5330761,
-23.258886,-46.4706067,
-23.2103105,-49.6022459,
-22.5660888,-46.5316585,
-22.7977026,-46.5584658,
-23.0756933,-46.3952354,
-23.1745674,-46.4477031,
-22.7576881,-46.5689157,
-22.7416222,-46.5626349,
-23.422755,-47.7116697,
-22.5806226,-46.5130043,
-22.7418229,-46.5594969,
-22.6109378,-46.5241988,
-22.7314921,-46.5607511,
-23.4191722,-47.7190346,
-21.9596712,-50.4811975,
-22.744674,-46.5622179,
-23.2303345,-47.9931431,
-22.7454921,-46.5994761,
-22.7919509,-46.5539819,
-22.9635141,-48.1946203,
-23.0907727,-46.4394782,
-23.2579957,-48.1983488,
-23.4615892,-47.6820057,
-22.790032,-46.5910726,
-20.3014379,-50.2019839,
-23.4154918,-47.7088814,
-22.745194,-46.5623442,
-23.4026442,-49.5021992,
-23.0951345,-46.4360644,
-23.4685968,-47.7603322,
-23.076265,-46.3969899,
-22.5685397,-46.513776,
-23.0948385,-46.4327839,
-23.0843347,-46.4184957,
-22.7491864,-46.5611376,
-23.245709,-48.3090704,
-21.949511,-50.5273353,
-22.6012441,-49.6325988,
-23.4890967,-47.722041,
-22.7722209,-46.5911786,
-22.7624017,-46.5971969,
-22.6310267,-46.5337277,
-23.175191,-46.4481791,
-23.7089875,-47.6378538,
-23.0576911,-46.3850138,
-22.7639955,-46.5800972,
-22.3445264,-50.3942507,
-23.138796,-49.0460098,
-23.4252703,-47.6986399,
-23.2477986,-47.8834482,
-22.8988097,-46.3731712,
-23.1542752,-46.4075411,
-23.2106951,-49.1407115,
-23.059034,-46.3883973,
-23.1986027,-47.9757804,
-22.6072379,-49.6613962,
-21.7260205,-50.5354023,
-22.4098847,-49.4169157,
-23.5652637,-47.8788108,
-23.2270534,-49.0989934,
-22.7395024,-46.5606375,
-23.2444134,-48.2016196,
-22.751465,-46.6000164,
-21.9606901,-50.4891984,
-23.1782523,-49.0428413,
-23.0376209,-47.8975167,
-22.6188689,-46.5291395,
-23.3996636,-47.6979921,
-23.2141676,-49.0073683,
-22.8552075,-49.2360248,
-22.6266159,-46.527672,
-22.7490802,-46.5627267,
-22.7580571,-46.5767745,
-22.7645261,-46.5819678,
-22.7969634,-46.5549102,
-23.1036895,-48.9625396,
-23.2150745,-48.9956851,
-22.7988064,-46.5596356,
-22.7819272,-46.5658256,
-23.2179623,-47.9105207,
-23.4657078,-47.6955482,
-22.7349847,-46.5643123,
-22.934958,-49.6496154,
-23.211677,-49.0076172,
-22.7498703,-46.5605455,
-23.148122,-46.3892726,
-22.7521375,-46.6122561,
-22.7477922,-46.6087316,
-20.1629653,-51.0112862,
-22.7410619,-46.5991547,
-22.7904601,-46.5521315,
-23.092579,-46.4326018,
-22.587247,-46.5164194,
-23.4169553,-47.7068007,
-22.7469045,-46.5708738,
-23.0987957,-46.4320426,
-22.751169,-46.6001162,
-23.0555323,-48.9606616,
-22.7594292,-46.5987849,
-23.4928046,-47.7227839,
-21.9569194,-50.482629,
-22.6184436,-46.5291695,
-23.3982291,-49.5594759,
-23.4897706,-47.7217455,
-23.183554,-46.4063381,
-23.4606594,-47.6777666,
-22.5716189,-46.5192594,
-22.7403307,-46.5448237,
-21.7254341,-50.5353311,
-22.5841767,-46.5094057,
-23.2222466,-48.9777085,
-23.2577315,-46.4709086,
-22.634641,-46.5374358,
-23.4181158,-47.7144241,
-22.7579026,-46.5618488,
-22.6485264,-50.4511913,
-23.2225726,-49.0917527,
-23.4160526,-47.7083681,
-22.7396227,-46.5636466,
-22.7403582,-46.5980122,
-22.625856,-46.5366869,
-22.796195,-46.5549845,
-23.4232941,-47.6945769,
-23.5438413,-47.769559,
-23.2009017,-47.9754566,
-23.0831779,-46.4293736,
-21.9443342,-50.5328836,
-22.6635006,-50.3775115,
-23.4577479,-47.7193871,
-23.4731428,-47.7287399,
-19.928245,-50.6814856,
-23.4529181,-47.7211342,
-23.2477768,-47.8840168,
-22.760699,-46.5670316,
-23.1873102,-48.9643754,
-22.9380843,-46.441965,
-23.2534932,-48.9925195,
-23.0496519,-46.3604288,
-22.7789206,-46.5690802,
-23.4637134,-47.6861194,
-22.7320886,-46.5488824,
-22.7340493,-46.5643472,
-22.7406036,-46.5653232,
-22.8143688,-50.7765503,
-22.7416353,-46.5626343,
-23.1528991,-46.3599778,
-21.9577358,-50.490203,
-22.9356907,-46.4425363,
-23.0909032,-46.4128562,
-19.9278271,-50.0805676,
-23.0811148,-46.4128173,
-22.788498,-46.6051717,
-22.5805452,-46.5187413,
-23.1898802,-48.9650647,
-22.7992581,-46.5590204,
-23.4485682,-47.7238618,
-22.9354261,-49.6506418,
-22.7464211,-46.5631072,
-23.1803817,-49.0053184,
-22.7713686,-46.5913634,
-22.9399655,-49.6537728,
-23.0887607,-46.4364088,
-23.4187458,-47.704599,
-21.953222,-50.4964553,
-23.2461344,-49.0213859,
-22.7393007,-46.5590191,
-22.5841068,-46.5120737,
-23.5486092,-47.7571208,
-22.7625807,-46.5713534,
-21.9618275,-50.4831421,
-23.1803834,-49.0064715,
-22.5790458,-46.5135784,
-22.7388566,-46.5607771,
-22.4790553,-50.2384773,
-23.4676188,-47.7613024,
-22.800639,-46.4414286,
-23.2357508,-49.0202323,
-23.05533,-46.3419111,
-21.9263778,-50.7161894,
-22.8937486,-46.4157933,
-23.2437532,-48.3085974,
-22.9012975,-46.3746876,
-23.2111332,-49.6015503,
-22.5839152,-46.5091624,
-23.0826673,-46.4097737,
-23.0765564,-46.3972589,
-20.1011433,-50.370632,
-22.7697437,-46.5970179,
-23.091636,-46.4328646,
-20.0170453,-50.7916544,
-22.6267754,-46.536072,
-23.162222,-46.4048788,
-22.62074,-50.3934406,
-22.6029296,-46.5243766,
-22.58387,-46.5092046,
-23.2279392,-48.9983581,
-23.3965609,-49.5040886,
-22.6005945,-49.6338409,
-22.7605269,-46.5698768,
-22.5759332,-46.5134677,
-22.7655693,-46.581874,
-23.2285053,-48.9961029,
-23.0905453,-46.4321541,
-23.4758297,-47.6868764,
-23.3963847,-49.5151041,
-22.769398,-46.5816226,
-22.5839208,-46.5091702,
-23.1494325,-46.365115,
-22.6295941,-46.5328034,
-22.6259088,-46.5339401,
-22.8595507,-49.2322804,
-20.2495397,-50.2274925,
-23.2559198,-48.9924091,
-23.6301885,-47.8223944,
-22.8573739,-49.2280667,
-22.5597229,-46.5336484,
-22.6338934,-46.5381674,
-22.7799691,-46.565634,
-23.2007995,-47.9579134,
-23.0549731,-46.3419536,
-23.2442982,-48.3060474,
-23.174193,-46.3828413,
-22.7627337,-46.5725673,
-22.7413117,-46.5531993,
-23.1956945,-48.2534986,
-22.5610497,-46.5298736,
-22.6334436,-46.5356991,
-22.6128936,-46.5300267,
-22.792932,-46.565088,
-23.1853258,-47.8385869,
-22.5655783,-46.5264113,
-22.6282618,-46.5359812,
-23.3393708,-49.3779458,
-22.7679338,-46.5784598,
-23.0041888,-49.4062863,
-23.3980454,-49.5153962,
-22.7697166,-46.5776954,
-22.6639696,-50.3789132,
-22.7477817,-46.5746613,
-23.1816124,-49.0054446,
-23.1294098,-49.4422975,
-23.4710786,-47.6860695,
-23.2463073,-48.3074603,
-23.4012883,-47.6944918,
-23.170474,-46.4451287,
-22.6145903,-50.4001743,
-21.9401397,-50.5324439,
-23.0793997,-46.4091966,
-22.6262661,-46.5400937,
-23.1634207,-46.4046351,
-20.0727957,-49.9170817,
-22.7462499,-46.5915249,
-23.193685,-48.2504448,
-23.1816106,-49.005445,
-23.2642526,-48.9808863,
-23.1737143,-46.448041,
-23.1004339,-46.4284824,
-22.612338,-46.5306991,
-22.9423473,-48.133271,
-23.2214293,-48.965154,
-23.1730897,-46.4506082,
-22.94184,-49.6554449,
-21.6905815,-51.0446842,
-22.6282489,-46.5343883,
-23.4244943,-47.6991667,
-22.8428315,-49.2348365,
-23.2334687,-48.9682534,
-22.8552551,-49.2321697,
-22.7610709,-46.597773,
-23.3996937,-49.5083151,
-23.0675432,-48.1722143,
-23.1294198,-49.4416392,
-23.4198022,-47.714272,
-23.1818615,-49.009448,
-23.172831,-46.4505974,
-23.0776544,-46.3953765,
-23.2154316,-49.0072368,
-22.7650444,-46.5832165,
-22.7789756,-46.5702014,
-23.4603438,-47.685272,
-23.5327741,-47.7772586,
-23.0510107,-46.3532838,
-20.2998016,-50.2029491,
-22.7986758,-46.5560322,
-23.2198413,-48.972227,
-23.2411132,-48.3043016,
-23.4774555,-47.6896996,
-23.7005137,-47.7383101,
-22.7483068,-46.5773821,
-22.7987059,-46.5591852,
-23.2130238,-48.9493026,
-23.1926918,-48.2513096,
-23.2180984,-47.9156417,
-22.5606279,-46.534066,
-23.4634217,-47.6911239,
-23.1250059,-48.299049,
-23.078143,-46.4269614,
-22.4298588,-49.3943911,
-22.9011742,-46.3811539,
-22.5775717,-46.51394,
-22.5786272,-46.5213239,
-23.1971065,-48.2529624,
-23.39993,-49.5078096,
-22.620937,-50.3932259,
-22.5673934,-46.5280378,
-23.3976496,-47.6902614,
-22.5847146,-46.5094314,
-22.6265331,-46.526833,
-23.0546027,-48.9604184,
-23.0349904,-47.8423785,
-22.5874862,-46.5164447,
-23.4690622,-47.6931819,
-23.0990178,-46.4340854,
-21.9535017,-50.4957272,
-23.1882955,-49.0429402,
-23.3889221,-49.4914099,
-22.7609683,-46.5707002,
-22.7384289,-46.6006284,
-23.0486423,-46.3602952,
-23.182997,-49.0470297,
-22.739466,-46.5991707,
-22.8411348,-49.2293349,
-22.5674991,-46.5253437,
-23.2077778,-48.9740278,
-22.743408,-46.5653983,
-23.4726825,-47.6971953,
-23.2593501,-46.4713766,
-22.7590403,-46.5745946,
-22.8858289,-46.4182689,
-23.1735306,-46.4471252,
-23.1316842,-49.4407771,
-22.7417153,-46.5989464,
-23.47679,-47.6863226,
-22.7582282,-46.64326,
-22.7341964,-46.5644741,
-23.192807,-46.4185745,
-23.2287308,-48.9624887,
-22.9428299,-49.6505379,
-23.182427,-46.4055831,
-23.4234356,-47.6919196,
-22.7306373,-46.5492394,
-22.9008249,-46.3750412,
-22.6258598,-46.5269962,
-23.4623364,-47.6904243,
-23.0188232,-47.8492771,
-22.7949753,-46.5564652,
-22.7598229,-46.638999,
-22.772747,-46.5865194,
-22.7884619,-46.5763466,
-23.2593016,-46.4716283,
-22.6294814,-46.5331344,
-22.5601386,-46.5338217,
-22.7473496,-46.5609069,
-22.739353,-46.5553601,
-22.7660367,-46.5836319,
-22.7440195,-46.5879782,
-22.7404641,-46.5976259,
-22.7886544,-46.599528,
-22.9418982,-49.6554736,
-23.1066193,-48.9695071,
-22.584261,-46.510887,
-22.9340951,-46.4436814,
-23.075593,-46.3981826,
-22.5656232,-46.5251493,
-22.7955993,-46.5553226,
-23.2082334,-48.9949729,
-23.4618913,-47.6821477,
-23.4193578,-47.7147237,
-23.0569771,-46.3881297,
-23.2300722,-48.9702594,
-23.2151441,-48.9943993,
-22.7676289,-46.5777587,
-23.2437284,-48.3077092,
-23.2264553,-47.9675923,
-22.7381581,-46.6006956,
-20.2991753,-50.1988139,
-23.1752349,-46.4482973,
-23.4917558,-47.7196139,
-20.2522574,-50.227419,
-22.6149149,-50.3998099,
-21.9457719,-50.5030713,
-23.0567585,-46.3841545,
-22.7655712,-46.5834213,
-23.2515812,-48.9878719,
-23.4683673,-47.7594632,
-23.2375248,-48.1738557,
-22.743476,-46.5688821,
-21.9405928,-50.5336399,
-22.7501442,-46.5703774,
-21.9482504,-50.5208724,
-22.5750242,-49.3480869,
-22.7501795,-46.5700205,
-23.4662262,-47.6904329,
-23.1973577,-48.9739088,
-23.2123905,-49.0046512,
-21.9489901,-50.5272163,
-23.2426255,-48.302834,
-23.0980108,-46.4337662,
-23.2206953,-49.0931958,
-22.7986709,-46.5558441,
-23.4780407,-47.6904844,
-22.7821171,-46.5739395,
-22.7299114,-46.5487507,
-23.1221074,-49.4509272,
-22.5872766,-46.5099903,
-23.1277069,-49.444384,
-22.7576614,-46.5676625,
-23.4256457,-47.6863339,
-23.4603556,-47.6914031,
-22.7492047,-46.5689611,
-22.7918764,-46.5738281,
-22.567579,-46.5212368,
-23.0828812,-46.4117119,
-23.048119,-46.3603577,
-20.4287673,-50.3767455,
-23.398405,-49.490325,
-20.2359479,-50.6486926,
-23.2060056,-48.9936469,
-22.7683587,-46.5808883,
-23.3846225,-49.5218424,
-23.0877395,-46.4130235,
-23.2072879,-48.9874517,
-23.1019013,-48.9808922,
-23.0959306,-46.4355906,
-22.6322892,-46.5366056,
-22.6323212,-46.5335638,
-21.791416,-50.8034583,
-23.1168861,-48.2594854,
-23.0980992,-46.4369466,
-22.7444598,-46.5743645,
-23.5340847,-47.7725597,
-22.6335947,-46.5400991,
-23.101099,-46.4471313,
-23.0783932,-46.3959795,
-23.1750416,-46.4474869,
-23.4202586,-47.7191662,
-22.7644333,-46.5840783,
-22.9633812,-48.1957274,
-22.7420856,-46.5622433,
-22.7756784,-46.5656901,
-23.2225944,-48.968413,
-22.6148178,-46.5272895,
-22.7946719,-46.5559148,
-22.7468089,-46.5992307,
-22.7617548,-46.5730782,
-22.4284257,-49.5144807,
-23.2210348,-47.9062087,
-23.0960572,-46.4343528,
-23.2177164,-47.9164651,
-23.2146348,-49.1398578,
-22.6287196,-46.52513,
-23.1490691,-46.3911027,
-23.4160194,-47.7189333,
-23.5216678,-47.7674744,
-22.781825,-49.9359293,
-22.7451898,-46.562774,
-23.0811945,-46.4319039,
-23.2811558,-49.4712656,
-21.9577568,-50.4872413,
-23.2075783,-49.0052489,
-23.0998065,-46.4344891,
-22.7919774,-46.5534692,
-23.210778,-48.939545,
-23.0689265,-48.9401928,
-23.1741703,-46.380468,
-21.6999334,-50.3516302,
-22.8593124,-49.2332824,
-23.0995407,-46.4350345,
-23.4928625,-47.7191424,
-23.1734984,-46.4468721,
-23.2193729,-47.9171342,
-23.0723488,-48.936713,
-23.2007692,-48.9592603,
-23.2069879,-48.9961436,
-23.4186045,-47.7176408,
-22.79378,-46.5971451,
-22.746829,-46.5724778,
-21.9432572,-50.5332408,
-23.0815707,-46.4105167,
-22.7931088,-46.5705318,
-22.6227878,-46.5331765,
-22.5698983,-46.5250908,
-22.7489095,-46.5606286,
-23.045294,-46.3600877,
-23.1745172,-46.4475319,
-22.7468807,-46.5739415,
-22.7710882,-46.5829405,
-22.738111,-46.6002353,
-21.9658201,-50.7611268,
-23.1198112,-48.2772048,
-23.1170981,-48.2588184,
-23.4172072,-47.7195616,
-22.251179,-50.7047592,
-22.766894,-46.5806291,
-23.46126,-47.681576,
-23.4632547,-47.6927525,
-21.9589913,-50.4960997,
-21.9688081,-50.7490803,
-22.8998431,-46.3808735,
-22.620972,-46.5378131,
-23.1023933,-48.9793737,
-22.7444729,-46.575988,
-23.4247515,-47.7091004,
-23.0637986,-48.9393027,
-23.253599,-48.3032217,
-23.2172977,-49.1004143,
-23.0782381,-46.4167858,
-22.918362,-47.909078,
-22.5630141,-46.5335786,
-23.2238804,-48.9679902,
-23.2565084,-46.47328,
-22.6225931,-46.5334537,
-22.7447766,-46.563856,
-20.1494527,-50.199503,
-21.9607973,-50.4992096,
-22.8575864,-49.2281069,
-23.1918804,-48.9473511,
-22.9164986,-47.910827,
-22.8552693,-49.2349599,
-23.1934636,-48.9575868,
-23.1973771,-47.9758189,
-23.0588294,-46.382778,
-22.7396054,-46.5464825,
-23.536443,-47.7757421,
-22.6352855,-46.537859,
-23.1840137,-46.3714822,
-23.4233182,-47.7162227,
-22.5693907,-46.5204242,
-23.6893952,-47.7349837,
-23.2236385,-48.9715824,
-22.73392,-46.5940627,
-23.0519674,-46.3508633,
-23.0457255,-46.3317089,
-22.7730225,-46.5660526,
-22.6164755,-46.5315733,
-22.6279991,-46.5325389,
-23.2133005,-48.9807473,
-23.253015,-46.3919136,
-22.9196187,-47.9084124,
-23.2249789,-47.9621365,
-23.1806407,-49.00653,
-23.2075405,-48.9830358,
-23.2427864,-48.306513,
-23.2423007,-47.9486705,
-23.2594662,-46.471876,
-22.7399167,-46.5486228,
-22.6336095,-46.5382316,
-23.4606514,-47.6809996,
-23.5340754,-47.7772104,
-22.7320781,-46.549004,
-23.4269633,-47.6933198,
-23.0796179,-46.4236194,
-23.461691,-47.6819812,
-22.758001,-46.5751474,
-22.6260032,-46.5308423,
-23.077479,-46.4267441,
-21.9099635,-50.7461535,
-23.4230548,-47.7082062,
-22.6145285,-46.5280242,
-21.9608463,-50.4814856,
-23.1889075,-46.431757,
-21.7251364,-50.5333174,
-23.4079607,-47.6897038,
-23.4773781,-47.6923533,
-22.7640432,-46.5834818,
-23.2946932,-49.2314418,
-23.2454086,-48.3109105,
-23.4097934,-47.7021293,
-22.7521309,-46.5685576,
-22.7407994,-46.5647259,
-21.9555909,-50.4964604,
-22.6291623,-46.5243954,
-23.0465664,-46.33166,
-22.6141679,-46.5281726,
-22.7507517,-46.6003577,
-23.1750426,-46.3808669,
-23.4579842,-47.6846318,
-22.6140319,-46.5272645,
-22.4310975,-49.3940182,
-23.0691183,-48.1729655,
-23.5325245,-47.7714271,
-22.5824429,-46.5089532,
-22.6258569,-46.5269982,
-22.7930042,-46.5552376,
-23.522533,-47.7727701,
-23.2164927,-47.908012,
-22.7389485,-46.5990364,
-23.1750806,-46.4511943,
-23.4683847,-47.7606719,
-22.6290266,-46.5247543,
-22.6252401,-48.2150709,
-23.1746805,-46.3775194,
-20.1497149,-50.199651,
-23.4253645,-47.6988588,
-22.7960793,-46.5730077,
-23.5364133,-47.7757698,
-23.4772874,-47.6904046,
-23.147709,-46.4075368,
-22.7388117,-46.5974244,
-23.2160355,-48.9748489,
-22.7405978,-46.5442575,
-23.175664,-46.4435638,
-23.0986636,-46.4303694,
-23.4671966,-47.76114,
-22.7905782,-46.5760058,
-22.5751924,-46.5310901,
-23.0913581,-46.4154874,
-22.7997459,-46.5593977,
-23.2410142,-48.3026544,
-22.9422805,-49.6551504,
-23.1715605,-46.4454755,
-23.4065632,-47.6912168,
-22.7502808,-46.6075358,
-22.8418269,-49.2402162,
-23.4714474,-47.6839571,
-23.1711202,-46.444303,
-22.7600339,-46.5933,
-23.0816757,-46.4193886,
-22.7608049,-46.5687929,
-23.1717474,-46.4461698,
-23.4616764,-47.6901564,
-23.4225252,-47.7166895,
-23.0816272,-46.4322012,
-22.7640439,-46.5734613,
-23.1802574,-46.4068277,
-22.5155908,-49.6668931,
-23.1941158,-48.2537566,
-23.4252374,-47.6969548,
-22.5786385,-46.5134771,
-23.2263177,-49.1141707,
-22.7939496,-46.5724977,
-22.792599,-46.5703413,
-22.6128316,-46.5309168,
-22.5836978,-46.5142878,
-23.1763937,-46.3802731,
-22.9635584,-48.1958177,
-22.8556378,-49.2313884,
-22.7826445,-46.569967,
-23.5217028,-47.7716843,
-23.2102595,-49.6034077,
-22.7382037,-46.5998171,
-22.5740276,-46.5133016,
-22.770412,-46.592438,
-23.4227756,-47.7070671,
-23.1494653,-46.3910959,
-22.7501995,-46.5605383,
-22.6343875,-46.539124,
-23.2469657,-47.8332735,
-22.7622379,-46.5710956,
-23.2047831,-48.9821241,
-22.7580202,-46.5772337,
-23.227995,-49.1137362,
-23.2187851,-47.9037169,
-22.7486234,-46.5923155,
-21.9418945,-50.5313324,
-23.2166298,-48.9684373,
-22.7359474,-46.5960709,
-23.0985224,-46.4397535,
-23.4246162,-47.7090059,
-21.9610228,-50.4814558,
-23.2148586,-49.000545,
-22.8656243,-49.1638259,
-22.8010508,-46.4431049,
-23.4790784,-47.6917169,
-22.626257,-46.5276396,
-21.9405997,-50.5336304,
-23.0973041,-46.438427,
-23.0488239,-46.3546175,
-23.1883006,-48.9677441,
-20.2893717,-50.3969309,
-21.9605211,-50.4838364,
-22.7903964,-46.5506682,
-22.5745164,-46.5132597,
-23.4268433,-47.7145984,
-23.3975957,-49.5124404,
-23.4645696,-47.6893544,
-23.2668124,-46.4807811,
-22.5652803,-46.531009,
-23.1739117,-46.3771725,
-23.1055872,-47.8179825,
-23.1755306,-49.0379766,
-23.1820152,-46.3701142,
-22.7671626,-46.5835976,
-22.633484,-46.5390729,
-22.9117861,-50.6965633,
-23.1948382,-48.9393961,
-22.5825744,-46.513714,
-22.7900751,-46.4364564,
-22.2867459,-49.5645136,
-23.0754903,-46.4005136,
-23.2025744,-48.9658425,
-23.2156014,-49.0016527,
-23.0893624,-46.4125896,
-22.9073427,-46.4282898,
-23.246772,-48.3045731,
-22.7635434,-46.5967659,
-22.7914219,-46.5551057,
-22.6249375,-46.5311025,
-22.7809529,-46.5685254,
-23.1512103,-46.4084537,
-23.0834906,-46.4089425,
-23.0573055,-46.3814297,
-23.2293555,-49.1114697,
-23.4604502,-47.6846727,
-22.7426646,-46.5801465,
-22.7569939,-46.5652773,
-23.2567044,-48.9953188,
-23.2054729,-48.9753321,
-23.1776301,-46.4256153,
-23.4773158,-47.6929282,
-22.7525975,-46.5701097,
-22.7478234,-46.5571846,
-22.7689643,-46.5792637,
-23.0581027,-46.3410038,
-22.5779543,-46.5139571,
-23.2467076,-47.8845602,
-22.8117225,-46.4530332,
-23.4040905,-47.6895367,
-22.7850175,-46.4438425,
-22.6146249,-46.5270985,
-20.1629416,-51.0113234,
-22.7350491,-46.5642917,
-22.5607505,-46.5298058,
-23.045357,-46.331751,
-23.0565738,-48.9509982,
-23.1899433,-47.839014,
-23.1261237,-49.4457579,
-23.3998482,-47.6948881,
-23.6442516,-47.8262717,
-23.0954889,-46.4308552,
-22.8196515,-46.5123461,
-22.7467816,-46.5916935,
-23.047252,-46.3577112,
-22.6039543,-49.6335554,
-23.2157564,-47.9490011,
-23.0989576,-46.4368145,
-22.7401444,-46.54545,
-23.1720535,-46.4510899,
-21.9622432,-50.4995962,
-23.2287894,-49.0984889,
-22.6092157,-46.5302918,
-23.0515094,-46.352306,
-23.4757359,-47.688831,
-23.6457558,-47.8276807,
-23.0835947,-46.4128249,
-23.231718,-47.9687507,
-22.5868772,-46.5097808,
-22.75353,-46.5698598,
-22.7433029,-46.5689114,
-23.0576853,-46.3832763,
-22.7468676,-46.5707225,
-23.0883325,-46.4394439,
-22.7537998,-46.6034187,
-22.5677316,-46.5265642,
-23.1754681,-46.3813058,
-23.091216,-46.4130108,
-22.7507721,-46.5602728,
-22.7484706,-46.5612002,
-23.1763396,-46.4423576,
-23.1774758,-46.4438623,
-22.584674,-46.509429,
-22.7946662,-46.5559842,
-23.0553738,-46.3882373,
-22.600916,-49.6331929,
-23.420081,-47.7181187,
-22.5257996,-49.6581811,
-23.5916944,-47.8248377,
-22.755106,-46.5591332,
-22.7728912,-46.585329,
-23.1727255,-46.3797775,
-23.2138164,-49.0006549,
-22.9375028,-49.6531251,
-23.6981001,-47.7380586,
-22.7690574,-46.5801219,
-21.9458604,-50.535519,
-23.065896,-48.9368443,
-22.744049,-46.5677223,
-22.7308053,-46.5516381,
-23.3972738,-49.5135744,
-23.2161289,-47.9108781,
-23.5227745,-47.767396,
-22.7367998,-46.546222,
-22.7648401,-46.5841098,
-23.2436234,-49.0233953,
-23.2200014,-47.903907,
-23.4253245,-47.7071324,
-23.1757087,-46.4495859,
-23.2285278,-47.9700125,
-23.1754665,-46.4440428,
-23.6890253,-47.7273808,
-23.4254881,-47.7027263,
-23.212356,-48.9977704,
-23.4589584,-47.6830934,
-22.7586262,-46.5750612,
-22.7654299,-46.5814377,
-22.9421786,-49.6521534,
-22.7429841,-46.5750553,
-23.213731,-48.971951,
-22.2516954,-50.7026469,
-22.7593457,-46.5743307,
-21.9633114,-50.7595753,
-22.7618944,-46.5675995,
-23.1781512,-49.045592,
-22.9379731,-46.441922,
-23.0504233,-46.396398,
-22.7987161,-46.5589784,
-23.4626845,-47.6901499,
-22.7586535,-46.6429465,
-22.7885348,-46.5997908,
-22.7304456,-46.5492853,
-23.2070878,-49.0024517,
-23.6302901,-47.8740584,
-22.7691032,-46.597317,
-22.8455817,-49.2378358,
-23.1894999,-48.2462383,
-23.4005054,-49.5108324,
-23.1926365,-48.2524579,
-22.6145735,-46.5273812,
-23.4599076,-47.7170197,
-23.4180342,-47.7179716,
-23.0618663,-48.9535127,
-23.4147714,-47.7181251,
-23.1710867,-46.447418,
-22.609875,-46.5268674,
-21.6894017,-51.0454706,
-23.2301862,-49.1113168,
-23.2014865,-48.9576362,
-23.2240278,-49.0915811,
-23.4726476,-47.6815006,
-23.2114881,-48.980132,
-22.7321588,-46.5494022,
-23.1949688,-48.2531345,
-23.0779072,-46.4257988,
-22.5689888,-46.5216476,
-22.83925,-49.2350201,
-23.2200274,-49.0985972,
-23.2100835,-47.963494,
-22.6156819,-46.5314182,
-22.7977098,-46.5583659,
-23.3998643,-47.693923,
-23.0782123,-46.4169096,
-23.1805968,-49.005338,
-22.7369474,-46.5962925,
-21.9268173,-50.7163815,
-22.7586754,-46.6417325,
-23.4576477,-47.7307898,
-23.4214782,-47.7054613,
-23.2592567,-46.4706574,
-23.1528206,-46.3626128,
-22.9447695,-46.2797061,
-22.7528008,-46.600097,
-22.4842681,-50.2319227,
-23.1719466,-46.4467326,
-22.5742644,-46.531746,
-23.1487136,-46.3911696,
-23.421936,-47.7213388,
-23.0180227,-47.850016,
-22.633554,-46.5422874,
-22.5789804,-46.5149988,
-23.4663576,-47.695256,
-23.5920199,-47.842774,
-23.2496027,-49.023972,
-23.0548,-46.3854945,
-22.781524,-46.5678852,
-23.4008193,-47.695313,
-22.7488055,-46.5759116,
-22.2538366,-50.7053081,
-23.1768811,-46.425776,
-22.7451993,-46.5623436,
-21.9579952,-50.4866237,
-23.258189,-46.470434,
-23.5243208,-47.7719928,
-23.2095466,-48.969955,
-22.9792777,-48.1875838,
-23.2105762,-47.9072842,
-22.6278381,-46.536595,
-23.2171463,-48.9858837,
-22.7448278,-46.5630258,
-23.0894684,-46.4151696,
-23.4728018,-47.6830647,
-23.187908,-49.0437823,
-23.1085327,-47.8127508,
-23.1115784,-46.4538387,
-23.2552153,-48.1912699,
-23.1733062,-46.3813835,
-20.1819444,-50.9885369,
-23.42432,-47.6897257,
-22.7471989,-46.6116601,
-22.7517835,-46.5603089,
-23.0866962,-46.4376024,
-22.7936607,-48.1349169,
-23.1725437,-46.447907,
-23.1980633,-48.977934,
-22.5135752,-49.6698604,
-22.794276,-46.5664796,
-23.0871795,-46.4390058,
-23.2095156,-49.0080124,
-23.2220941,-49.0954408,
-23.1643893,-46.3884308,
-23.0838196,-46.417233,
-23.0970658,-46.4396835,
-22.9006779,-46.380989,
-22.8558357,-49.2268368,
-22.5628238,-46.5326524,
-23.1245672,-49.4478134,
-23.4800853,-47.6946256,
-22.7801265,-46.566578,
-23.1775889,-46.4445465,
-21.9585534,-50.4819349,
-23.058886,-48.9517396,
-22.7428272,-46.5990375,
-23.0944176,-46.4377799,
-22.5147704,-49.6670895,
-22.4801722,-50.2402602,
